content,news_id,org_list
依據長榮航營收項目資料顯示，從2020年3月開始，貨運占營收比重急速拉升，主因新冠肺炎疫情爆發，航空貨運需求緊俏，客機機腹載貨也因客機班次取消而減少，供需失衡下，價格一路大漲。統計至今年7月，長榮航貨運收入占營收比重達785％，客運收入占比僅有1096％。長榮航目前全貨機有五架，客艙座椅載貨有20架，其中777-300ER十架、787-10六架、A330-300四架，至於客艙地板載貨則有13架，機型為777-300ER，累計客機載貨已達33架。今年第四季波音將交付三架777F全貨機，年底前長榮航全貨機將有8架。長榮航全貨機專營美國航線，客機改載貨的全球航線均有配置，預計19日長榮航調高台灣至美國航線20～25％幅度，將有望提升8月及9月營運表現，由於長榮航第二季EPS為003元，第三季可望持續成長。,561,"[(7, 10, 'ORG', '長榮航'), (101, 104, 'ORG', '長榮航'), (137, 140, 'ORG', '長榮航'), (244, 246, 'ORG', '波音'), (264, 267, 'ORG', '長榮航'), (275, 279, 'ORG', '長榮航全'), (308, 312, 'ORG', '長榮航調'), (350, 353, 'ORG', '長榮航')]"
倫元投顧分析師陳學進表示，台股12日開低收小跌，終場下跌724點，跌幅004％，收在1721994點；櫃買指數則強勢上漲171點，漲幅081％，收在21202點；三大法人進出方面，外資續買4523億元，投信轉買803億元，自營商續賣1113億元，惟外資法人於台指期轉買1219口多單，累計淨空單部位為30489口，心態轉趨謹慎保守。Delta病毒持續肆虐全球，為整體經濟前景蒙上一層陰影，加上市場擔憂美國聯準會恐提前縮表升息，加上市場盛傳現股當沖交易稅減半徵收政策擬不再延長，且內資法人大戶不計價砍殺，使許多中小型業績成長股紛紛出現補跌重挫。在諸多利空打擊下，使近期台股籠罩在一股詭譎不安的氛圍中,562,"[(227, 232, 'ORG', '美國聯準會')]"
隨全球各地加速疫苗施打，相信很快地必可迎刃而解，且基於「遞延需求」效應，預期整體經濟復甦腳步將可望延續至明年。個股方面，本周納入投資組合的杏國，股價12日止穩再度亮燈漲停，顯見在公司派及內外資法人大戶心態偏多下，後市仍有續漲機會。展望後市，即便市場信心尚未完全恢復，但隨著中小型轉機股12日接續止穩上漲、轉機股回神，內資法人大戶可望陸續歸隊之下，加上上市櫃公司融資大減，顯見台股已隨時具備反彈上漲的利基。選股方面，若台股欲止穩上漲，首先，業績具有爆發成長題材的貨櫃三雄必定需要領軍往前衝。此外，受惠中美基建利多題材加持的鋼鐵類股，也可望跟進大漲，均可望成為市場資金聚焦的主軸；至於電子股，受惠電動車進入百家爭鳴的時代，電動車概念股亦將成為未來不可錯過的大趨勢之一。,562,"[(74, 76, 'ORG', '杏國')]"
根據GlobalWellnessEconomy報告，2023年全球體育產業總規模將超過11兆美元，其中，亞太地區因中國、印度等主要國家的帶動，將超越北美成為最大市場，占全球增長的4成。這股由需求帶動的經濟效應、成長推動的巨大商機，將是AI人工智慧等創新技術外，不可忽視的投資機會。今年以來STOXX全球健康瘦身指數由3月底起漲以來，漲近3成。中國國務院本月周發布《全民健身計畫》，鼓勵發展運動健身，將帶動2025年體育產業總規模上看5兆人民幣。消息面激勵361度、特步、安踏、李寧等中國運動用品族群近期股價全面大漲，STOXX全球健康瘦身指數同步走高，上周強漲逾2%，漲幅為MSCI世界指數的二倍,563,"[(194, 199, 'ORG', '中國國務院'), (255, 257, 'ORG', '特步'), (258, 260, 'ORG', '安踏')]"
第一金全球Fitness健康瘦身基金經理人常李奕翰表示，中國政府近3年積極推動「大健康」產業，包括：加強健身場館的設施、開放公共體育場館、降低收費、補助獎勵等，近期更因為官方嚴打網路遊戲產業，轉而鼓勵全民參與體育活動，健全身心，因此推出全民健身計畫。常李奕翰指出，中國去年定期運動人數約44億人，占人口總數3成左右，低於發達國家的45%。不過，隨著人均國民所得突破1萬美元大關，對於非物質生活的要求提高，加上政策的鼓勵，運動健身將漸漸成為新風潮，預計2025年定期運動人數可望超過5億人，並嘉惠全球運動產業。,563,"[(37, 39, 'ORG', '政府')]"
航運貨櫃需求飆升，帶動運價屢創新高價，訂單滿載的情況下，許多等不及的急單紛紛轉往空運，帶動航空運費上漲，華航和長榮航調漲至大陸運價約20至30%，此外，全球經濟重啟動能強勁，帶動空運量逐漸回溫，美國亞特拉斯航空為應對強勁的空運量，將購買8架波音747-400貨機。全球經濟復甦力道強勁，受惠電子消費產品需求激增，國際運費連番飆漲，但在購買旺季需求飆升下，航運貨櫃短缺的情形愈發嚴重，不少急單情急下轉向航空貨運，航空貨運需求激增，推升航空公司調漲價格反映場供需。貨攬業者指出，華航自8月11日起，將調漲台灣銷往大陸各航點運價，每公斤價格漲約25%，長榮航自8月12日起，銷往大陸的各航點也將調漲約20%至30%不等,564,"[(57, 59, 'ORG', '華航'), (60, 63, 'ORG', '長榮航'), (242, 244, 'ORG', '華航'), (278, 281, 'ORG', '長榮航')]"
《AmericanShipper》＞，亞特拉斯航空周四指出，將購買8架波音747-400貨機，以確保在面對強勁的空運需求時，有足夠的運力來應對；該8架貨機租約分別將於今年夏天至2022年底間陸續到期。該公司第二季營收成長20%達到99億美元，預估本期將會達到10億美元，原因是不少原本走海運的急單，因擔心貨櫃短缺或塞港因素，而紛紛轉向航空貨運，亞特拉斯指出，高昂的航運運費是航空運量激增的催化劑。國際航空運輸協會數據顯示，今年上半年航空運輸量上升88%，為4年來表現最強勁。亞特拉斯表示，目前已購買3架先前租用的747-400貨機，且與出租方達成協議，明年租約到期時，再取得另外5架的所有權，此舉反映該公司看好航空貨運的強勁後市，網購需求的激增和包裹承運人對空運的額外需求，推升航空貨運的發展。,564,"[(28, 34, 'ORG', '亞特拉斯航空')]"
預計歐企上季獲利將飆升140%。中國官方把矛頭對準影音遊戲製造商，科技股受到影響。對騰訊持有大量股票的荷蘭公司Prosus大跌69%。影音遊戲製造商育碧和Embrqacer分別下跌50%和37%。德國晶片製造商英飛凌跌04%。該公司警告馬來西亞生產基地因疫情的大規模停工。BMW大跌52%。該豪華汽車製造商上調今年獲利預期，但是警告，全球晶片短缺和原物料上漲，將傷害下半年表現。歐洲汽車製造商Stellantis大漲42%。該義大利/法國集團上調全年營益率目標。全球最大貨櫃運輸公司快桅跌20%。全球供應鏈的混亂，推升了運費，部分分析師將快桅的前景調整為「保守」。,567,"[(47, 49, 'ORG', '騰訊'), (124, 126, 'ORG', '英飛'), (155, 158, 'ORG', 'bmw'), (238, 246, 'ORG', '義大利/法國集團')]"
公司高層正密切關注Delta變種病毒的疫情發展，財務長BrianRoberts在電話會議上表示，未來的情況可能迅速變化，並可能影響公司前景。Lyft公布第二季營收年增125%、季增26%為765億美元，優於市場預估的697億美元。受惠於美國解封，外出搭車的人增加，第二季乘客數較第一季增加逾360萬人次，達到逾1700萬人次。第二季調整後EBITDA為2380萬美元。在經過排除一次性費用的調整後，第二季淨損252億美元。經調整後每股虧損為5美分，優於市場預估的每股虧損24美分。Lyft表示，過去兩年改善技術和效率使公司的固定成本和變動成本降低，讓公司在搭乘情況回升至疫前水準之際仍可減少開支。該公司在2020年削減約25億美元的開支，其中包括大規模裁員。到了今年第二季，其總成本佔營收比例與去年同期相比已幾乎減半，與2019年相比成本亦大幅下滑,569,"[(1, 7, 'ORG', 'CLS]公司')]"
在日、韓、陸、港等主要亞股齊步反彈助威下，台股人氣股貨櫃三雄止跌，台積電、鴻海、聯發科及面板雙虎等大型電子權值股也來電，帶動加權指數2日開高走高，終場上漲25587點以1750328點作收，一舉收復10日均線。三大法人合計買超27428億元，其中，外資現貨買超24572億元，但期貨淨空單增加1670口至29811口，期現貨中性布局。當沖比重返五成達5058％，當沖交易戶數略降至1764萬戶。第一金投顧董事長陳奕光認為，台股8月有機會再攻萬八關卡，利多因素有三，一是第二季上市櫃公司季報數字有望優於前一季，其次是美債殖利率跌不停，美國二年期公債殖利率跌破02％至0188％，10年期公債殖利率下跌3個基點至1239％，可能引起資金由債轉股。三是台股經過7月大跌508點後，個股仍在站在月線的檔數，只剩下不到一半，有機會出現補漲行情,570,"[(38, 41, 'ORG', '台積電'), (42, 44, 'ORG', '鴻海'), (45, 48, 'ORG', '聯發科')]"
但台股負面因素也不少，新冠肺炎疫情再次肆虐，馬來西亞、泰國、印尼、越南等國，紛紛祭出禁止行動令或停工的措施，造成當地供應鏈生產斷鏈，不僅造成股市走疲，對台資企業營運也有負面影響，值得高度關注。兆豐投顧董事長李秀利分析，從技術面來看，台股收復頸線17350點後，繼續探底危機已解除，美國FOMC會後聲明仍強調維持寬鬆政策，緩和提前緊縮疑慮，加上美國科技股財報普遍優於預期，仍有利於台股延續反彈格局，季線下買盤活絡，個股輪漲，維持多方人氣不墜，上檔可望挑戰月線壓力。統一投顧董事長黎方國指出，考量美台財報利多已接近尾聲，雖然台灣第三季產業景氣仍佳，不過，融資餘額過高，籌碼凌亂，預期指數將於月線及半年線區間震盪整理。他建議，選股優於指數，操作上逢低擇優選股汰弱留強，選股可留意IC載板、Server供應鏈、蘋果供應鏈、航運、鋼鐵、汽車與電動車相關等族群。,570,"[(101, 105, 'ORG', '兆豐投顧')]"
"鋼鐵產業獲中美政策利多加持，加上原料價格持續攀高，8月不銹鋼盤元連四漲，每噸大漲3,000～8,000元，東鋼H型鋼每公噸也調漲300元，預估第四季鋼市旺季也可望調漲鋼價。法人指出，四大利多促鋼鐵族群IN起來。鋼鐵四大利多齊聚，中國1日起取消23個鋼鐵產品出口退稅，隨其出口減少有利亞洲鋼市供需；各國推基礎建設，美國本周將拚1兆美元基建案過關、以大眾運輸為尤；南非暴動、印度疫情嚴峻，鎳與鉻鐵等原料價格持續攀高，而第四季為鋼市旺季，鋼價可望調漲；觀察國內資金流向，鋼鐵龍頭中鋼上周已出現大戶增持，2日再獲三大法人同步買超，領軍鋼鐵族群向前衝。依據上周集保戶股權分散表所顯示，持有中鋼千張以上的大股東人數由537人、略增至541人，而持有百分比，則由前一周的6143％、上升至6162％，法人認為，是值得留意的指標。而從技術線來看，中鋼2日也正式收復季線與月線，短均線也呈現翻揚",571,"[(60, 65, 'ORG', '東鋼h型鋼'), (243, 245, 'ORG', '中鋼'), (296, 298, 'ORG', '中鋼'), (380, 382, 'ORG', '中鋼')]"
"隨龍頭現曙光，包括燁興、榮剛、燁輝、大成鋼、聚亨、第一銅、春源、建錩、海光、威致、盛餘、佳大、新鋼、美亞等也紛紛翻紅，成交量在2,000張以上水準，漲幅都超越中鋼的248％，以燁興衝上漲停最為強勢。本土投顧龍頭出具報告指出，中國與俄國在2020年全球鋼品出口量占比分別約13％、8％，預期國際供給量下滑，鋼鐵價格將得到支撐，第三季雖是淡季，但全球鋼價仍將維持相對高檔。第四季進入旺季後，可望隨中國減產力道提升、限縮出口下，鋼價將再次走強。隨長線供需結構改善，碳鋼產業鏈雨露均霑，上游高爐廠中鋼成長線最大贏家，熱軋廠中鴻獲利可望常態化，單軋廠燁輝、盛餘因中鋼盤價讓利，外銷利潤豐厚，第三季獲利展望強勁，二次加工廠新光鋼業內外皆美，2021年獲利將創歷史新高。而針對國內市場，據元富投顧報告指出，鋼筋產業受惠政府公共建設與台商回台建廠需求，以及建商推案持續，從核發的建照執造總地板面積2020年成長12％，由於建照執造較鋼筋需求領先1～2年，因此，預期2021年鋼筋需求約610～620萬噸，維持成長。",571,"[(14, 16, 'ORG', '燁興'), (17, 19, 'ORG', '榮剛'), (20, 22, 'ORG', '燁輝'), (23, 26, 'ORG', '大成鋼'), (27, 29, 'ORG', '聚亨'), (30, 33, 'ORG', '第一銅'), (34, 36, 'ORG', '春源'), (37, 39, 'ORG', '建錩'), (40, 42, 'ORG', '海光'), (43, 45, 'ORG', '威致'), (46, 48, 'ORG', '盛餘'), (49, 51, 'ORG', '佳大'), (52, 54, 'ORG', '新鋼'), (55, 57, 'ORG', '美亞'), (84, 86, 'ORG', '中鋼'), (93, 95, 'ORG', '燁興'), (249, 251, 'ORG', '中鋼'), (259, 262, 'ORG', '熱軋廠'), (272, 277, 'ORG', '單軋廠燁輝'), (278, 280, 'ORG', '盛餘'), (281, 283, 'ORG', '中鋼'), (310, 314, 'ORG', '新光鋼業'), (357, 359, 'ORG', '政府')]"
